ItemID,ItemName,EquipPos,Profession,level,quality,DirectoryComment,ModelPrefabWarrior,ModelPrefabArcher,ModelPrefabSorcer,ModelPrefabCleric,ModelPrefab5,ModelPrefab6,ModelPrefab7,ModelPrefab8,PresentID,ReplaceID,AgainReplaceID
590470,90A散头盔,0,5,90,A,equip/lotus/,wa_lotus_a03_helmet,ar_lotus_a03_helmet,so_lotus_a03_helmet,cl_lotus_a03_helmet,ac_lotus_a03_helmet,,,,,10007|0|0|0|0|0,
590471,90A散衣服,1,5,90,A,equip/lotus/,wa_lotus_a03_body,ar_lotus_a03_body,so_lotus_a03_body,cl_lotus_a03_body,ac_lotus_a03_body,,,,,,
590472,90A散裤子,2,5,90,A,equip/lotus/,wa_lotus_a03_leg,ar_lotus_a03_leg,so_lotus_a03_leg,cl_lotus_a03_leg,ac_lotus_a03_leg,,,,,,
590473,90A散手套,3,5,90,A,equip/lotus/,wa_lotus_a03_glove,ar_lotus_a03_glove,so_lotus_a03_glove,cl_lotus_a03_glove,ac_lotus_a03_glove,,,,,,
590474,90A散鞋子,4,5,90,A,equip/lotus/,wa_lotus_a03_boots,ar_lotus_a03_boots,so_lotus_a03_boots,cl_lotus_a03_boots,ac_lotus_a03_boots,,,,,0|0|10001|0|0|0,
590475,90A散长剑,5,5,90,A,,weapon/wa_lotus_a03_sword_weapon,weapon/ar_lotus_a03_bigbow_weapon,weapon/so_lotus_a03_staff_weapon,weapon/cl_lotus_a03_mace_weapon,weapon/ac_lotus_a03_cannon_weapon,,,,,,
590476,90A散护手,6,5,90,A,equip/lotus/,wa_lotus_a03_gauntlet,ar_lotus_a03_quiver,so_lotus_a03_book,cl_lotus_a03_shield,ac_lotus_a03_gauntlet,,,,,,
590500,90A套头盔,0,5,90,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
590505,90A套长剑,5,5,90,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
590506,90A套护手,6,5,90,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
591470,100A散头盔,0,5,100,A,equip/lotus/,wa_lotus_a04_helmet,ar_lotus_a04_helmet,so_lotus_a04_helmet,cl_lotus_a04_helmet,ac_lotus_a04_helmet,,,,,10007|0|0|0|0|0,
591471,100A散衣服,1,5,100,A,equip/lotus/,wa_lotus_a04_body,ar_lotus_a04_body,so_lotus_a04_body,cl_lotus_a04_body,ac_lotus_a04_body,,,,,,
591472,100A散裤子,2,5,100,A,equip/lotus/,wa_lotus_a04_leg,ar_lotus_a04_leg,so_lotus_a04_leg,cl_lotus_a04_leg,ac_lotus_a04_leg,,,,,,
591473,100A散手套,3,5,100,A,equip/lotus/,wa_lotus_a04_glove,ar_lotus_a04_glove,so_lotus_a04_glove,cl_lotus_a04_glove,ac_lotus_a04_glove,,,,,,
591474,100A散鞋子,4,5,100,A,equip/lotus/,wa_lotus_a04_boots,ar_lotus_a04_boots,so_lotus_a04_boots,cl_lotus_a04_boots,ac_lotus_a04_boots,,,,,0|0|10001|0|0|0,
591475,100A散长剑,5,5,100,A,,weapon/wa_lotus_a04_sword_weapon,weapon/ar_lotus_a04_bigbow_weapon,weapon/so_lotus_a04_staff_weapon,weapon/cl_lotus_a04_mace_weapon,weapon/ac_lotus_a04_cannon_weapon,,,,,,
591476,100A散护手,6,5,100,A,equip/lotus/,wa_lotus_a04_gauntlet,ar_lotus_a04_quiver,so_lotus_a04_book,cl_lotus_a04_shield,ac_lotus_a04_gauntlet,,,,,,
591500,100A套头盔,0,5,100,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,,,,,10007|0|0|10007|0|0,
591505,100A套长剑,5,5,100,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,,,,,,
591506,100A套护手,6,5,100,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,,,,,,
591600,100龙帽子|100龙帽子|100龙帽子|100龙帽子|100龙帽子,0,5,100,S套,equip/greendragon/,wa_greendragon_helmet,ar_greendragon_helmet,so_greendragon_helmet,cl_greendragon_helmet,ac_greendragon_helmet,as_greendragon_helmet,,,,10007|0|0|10007|0|0,
591601,100龙上装|100龙上装|100龙上装|100龙上装|100龙上装,1,5,100,S套,equip/greendragon/,wa_greendragon_body,ar_greendragon_body,so_greendragon_body,cl_greendragon_body,ac_greendragon_body,as_greendragon_body,,,,,
591602,100龙下装|100龙下装|100龙下装|100龙下装|100龙下装,2,5,100,S套,equip/greendragon/,wa_greendragon_leg,ar_greendragon_leg,so_greendragon_leg,cl_greendragon_leg,ac_greendragon_leg,as_greendragon_leg,,,,,
591603,100龙手套|100龙手套|100龙手套|100龙手套|100龙手套,3,5,100,S套,equip/greendragon/,wa_greendragon_glove,ar_greendragon_glove,so_greendragon_glove,cl_greendragon_glove,ac_greendragon_glove,as_greendragon_glove,,,,,
591604,100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子|100龙鞋子,4,5,100,S套,equip/greendragon/,wa_greendragon_boots,ar_greendragon_boots,so_greendragon_boots,cl_greendragon_boots,ac_greendragon_boots,as_greendragon_boots,,,,0|0|10001|0|0|0,
591605,100龙长剑|100龙长弓|100龙法杖|100龙权杖|100龙加农炮,5,5,100,S套,,weapon/wa_greendragon_sword_weapon,weapon/ar_greendragon_bigbow_weapon,weapon/so_greendragon_staff_weapon,weapon/cl_greendragon_mace_weapon,weapon/ac_greendragon_cannon_weapon,weapon/as_greendragon_scimitar_weapon,,,,,
591606,100龙护手|100龙箭袋|100龙魔法书|100龙盾牌|100龙穿线环,6,5,100,S套,equip/greendragon/,wa_greendragon_gauntlet,ar_greendragon_quiver,so_greendragon_book,cl_greendragon_shield,ac_greendragon_gauntlet,as_greendragon_crook,,,,,
616370,深渊之地精头盔,0,6,14,B套,equip/lotus/,wa_lotus_a01_helmet,ar_lotus_a01_helmet,so_lotus_a01_helmet,cl_lotus_a01_helmet,,as_lotus_a04_helmet,,,,,
616371,深渊之地精衣服,1,6,14,B套,equip/lotus/,wa_lotus_a01_body,ar_lotus_a01_body,so_lotus_a01_body,cl_lotus_a01_body,,as_lotus_a04_body,,,,,
616372,深渊之地精裤子,2,6,14,B套,equip/lotus/,wa_lotus_a01_leg,ar_lotus_a01_leg,so_lotus_a01_leg,cl_lotus_a01_leg,,as_lotus_a04_leg,,,,,
616373,深渊之地精手套,3,6,14,B套,equip/lotus/,wa_lotus_a01_glove,ar_lotus_a01_glove,so_lotus_a01_glove,cl_lotus_a01_glove,,as_lotus_a04_glove,,,,,
616374,深渊之地精鞋子,4,6,14,B套,equip/lotus/,wa_lotus_a01_boots,ar_lotus_a01_boots,so_lotus_a01_boots,cl_lotus_a01_boots,,as_lotus_a04_boots,,,,0|0|10001|0|0|0,
616375,深渊之地精长弓,5,6,14,B套,,weapon/wa_lotus_a01_sword_weapon,weapon/ar_lotus_a01_bigbow_weapon,weapon/so_lotus_a01_staff_weapon,weapon/cl_lotus_a01_mace_weapon,,weapon/as_lotus_a04_scimitar_weapon,,,,,
616376,深渊之地精箭筒,6,6,14,B套,equip/lotus/,wa_lotus_a01_gauntlet,ar_lotus_a01_quiver,so_lotus_a01_book,cl_lotus_a01_shield,,as_lotus_a04_crook,,,,,
632470,深渊的弓箭手团头盔,0,6,32,A,equip/shenyuan/,wa_shukei_d01_helmet,ar_shukei_c01_helmet,so_blood_c01_helmet,cl_leejean_d01_helmet,,as_nasaru_b01_helmet,,,,,
632471,深渊的弓箭手团衣服,1,6,32,A,equip/shenyuan/,wa_shukei_d01_body,ar_shukei_c01_body,so_blood_c01_body,cl_leejean_d01_body,,as_nasaru_b01_body,,,,,
632472,深渊的弓箭手团裤子,2,6,32,A,equip/shenyuan/,wa_shukei_d01_leg,ar_shukei_c01_leg,so_blood_c01_leg,cl_leejean_d01_leg,,as_nasaru_b01_leg,,,,,
632473,深渊的弓箭手团手套,3,6,32,A,equip/shenyuan/,wa_shukei_d01_glove,ar_shukei_c01_glove,so_blood_c01_glove,cl_leejean_d01_glove,,as_nasaru_b01_glove,,,,,
632474,深渊的弓箭手团鞋子,4,6,32,A,equip/shenyuan/,wa_shukei_d01_boots,ar_shukei_c01_boots,so_blood_c01_boots,cl_leejean_d01_boots,,as_nasaru_b01_boots,,,,0|0|10001|0|0|0,
632475,深渊的弓箭手团长弓,5,6,32,A,,weapon/wa_shukei_d01_sword_weapon,weapon/ar_shukei_c01_bigbow_weapon,weapon/so_blood_c01_steff_weapon,weapon/cl_leejean_d01_mace_weapon,,weapon/as_nasaru_b01_scimitar_weapon,,,,,
632476,深渊的弓箭手团箭筒,6,6,32,A,equip/shenyuan/,wa_shukei_d01_gauntlet,ar_shukei_c01_quiver,so_blood_c01_book,cl_leejean_d01_shield,,as_nasaru_b01_crook,,,,,
632500,炼狱之地狱犬头盔,0,6,32,A套,equip/cerberos/,wa_cerberos_helmet,ar_cerberos_helmet,so_cerberos_helmet,cl_cerberos_helmet,,as_cerberos_helmet,,,,10007|0|10007|10007|0|0,
632505,炼狱之地狱犬长弓,5,6,32,A套,,weapon/wa_cerberos_sword_weapon,weapon/ar_cerberos_bigbow_weapon,weapon/so_cerberos_steff_weapon,weapon/cl_cerberos_wand_weapon,,weapon/as_cerberos_scimitar_weapon,,,,,
632506,炼狱之地狱犬箭筒,6,6,32,A套,equip/cerberos/,wa_cerberos_gauntlet,Player_archer_quiver,so_cerberos_book,cl_cerberos_shield,,as_cerberos_crook,,,,,
640470,深渊的弓箭手团长头盔,0,6,40,A,equip/shenyuan/,wa_shukei_d02_helmet,ar_shukei_c02_helmet,so_blood_c02_helmet,cl_leejean_d02_helmet,,as_nasaru_b02_helmet,,,,,
640471,深渊的弓箭手团长衣服,1,6,40,A,equip/shenyuan/,wa_shukei_d02_body,ar_shukei_c02_body,so_blood_c02_body,cl_leejean_d02_body,,as_nasaru_b02_body,,,,,
640472,深渊的弓箭手团长裤子,2,6,40,A,equip/shenyuan/,wa_shukei_d02_leg,ar_shukei_c02_leg,so_blood_c02_leg,cl_leejean_d02_leg,,as_nasaru_b02_leg,,,,,
640473,深渊的弓箭手团长手套,3,6,40,A,equip/shenyuan/,wa_shukei_d02_glove,ar_shukei_c02_glove,so_blood_c02_glove,cl_leejean_d02_glove,,as_nasaru_b02_glove,,,,,
640474,深渊的弓箭手团长鞋子,4,6,40,A,equip/shenyuan/,wa_shukei_d02_boots,ar_shukei_c02_boots,so_blood_c02_boots,cl_leejean_d02_boots,,as_nasaru_b02_boots,,,,0|0|10001|0|0|0,
640475,深渊的弓箭手团长长弓,5,6,40,A,,weapon/wa_shukei_d02_sword_weapon,weapon/ar_shukei_c02_bigbow_weapon,weapon/so_blood_c02_steff_weapon,weapon/cl_leejean_d02_mace_weapon,,weapon/as_nasaru_b02_scimitar_weapon,,,,,
640476,深渊的弓箭手团长箭筒,6,6,40,A,equip/shenyuan/,wa_shukei_d02_gauntlet,ar_shukei_c02_quiver,so_blood_c02_book,cl_leejean_d02_shield,,as_nasaru_b02_crook,,,,,
640500,狮蝎头盔,0,6,40,A套,equip/manticore/,wa_manticore_helmat,ar_manticore_helmat,so_manticore_helmat,cl_manticore_helmat,,as_manticore_helmet,,,,10007|0|10007|10007|0|0,
640505,狮蝎长弓,5,6,40,A套,,weapon/wa_manticore_sword_weapon,weapon/ar_manticore_bigbow_weapon,weapon/so_manticore_steff_weapon,weapon/cl_manticore_mace_weapon,,weapon/as_manticore_scimitar_weapon,,,,,
640506,狮蝎箭筒,6,6,40,A套,equip/manticore/,wa_manticore_gauntlet,Player_archer_quiver,so_manticore_book,cl_manticore_shield,,as_manticore_crook,,,,,
640600,海龙头盔,0,6,40,S套,equip/seadragon/,wa_seadragon_helmet,ar_seadragon_helmet,so_seadragon_helmet,cl_seadragon_helmet,,as_seadragon_helmet,,,,10007|0|0|10007|0|0,
640601,海龙衣服,1,6,40,S套,equip/seadragon/,wa_seadragon_body,ar_seadragon_body,so_seadragon_body,cl_seadragon_body,,as_seadragon_body,,,,,
640602,海龙裤子,2,6,40,S套,equip/seadragon/,wa_seadragon_leg,ar_seadragon_leg,so_seadragon_leg,cl_seadragon_leg,,as_seadragon_leg,,,,,
640603,海龙手套,3,6,40,S套,equip/seadragon/,wa_seadragon_glove,ar_seadragon_glove,so_seadragon_glove,cl_seadragon_glove,,as_seadragon_glove,,,,,
640604,海龙鞋子,4,6,40,S套,equip/seadragon/,wa_seadragon_boots,ar_seadragon_boots,so_seadragon_boots,cl_seadragon_boots,,as_seadragon_boots,,,,0|0|10001|0|0|0,
640605,海龙长弓,5,6,40,S套,,weapon/wa_seadragon_sword_weapon,weapon/ar_seadragon_bigbow_weapon,weapon/so_seadragon_staff_weapon,weapon/cl_seadragon_mace_weapon,,weapon/as_seadragon_scimitar_weapon,,,,,
640606,海龙箭筒,6,6,40,S套,equip/seadragon/,wa_seadragon_gauntlet,ar_seadragon_quiver,so_seadragon_book,cl_seadragon_shield,,as_seadragon_crook,,,,,
650470,深渊的神射手头盔,0,6,50,A,equip/shenyuan/,wa_shukei_d03_helmet,ar_shukei_c03_helmet,so_blood_c03_helmet,cl_leejean_d03_helmet,,as_nasaru_b03_helmet,,,,,
650471,深渊的神射手衣服,1,6,50,A,equip/shenyuan/,wa_shukei_d03_body,ar_shukei_c03_body,so_blood_c03_body,cl_leejean_d03_body,,as_nasaru_b03_body,,,,,
650472,深渊的神射手裤子,2,6,50,A,equip/shenyuan/,wa_shukei_d03_leg,ar_shukei_c03_leg,so_blood_c03_leg,cl_leejean_d03_leg,,as_nasaru_b03_leg,,,,,
650473,深渊的神射手手套,3,6,50,A,equip/shenyuan/,wa_shukei_d03_glove,ar_shukei_c03_glove,so_blood_c03_glove,cl_leejean_d03_glove,,as_nasaru_b03_glove,,,,,
650474,深渊的神射手鞋子,4,6,50,A,equip/shenyuan/,wa_shukei_d03_boots,ar_shukei_c03_boots,so_blood_c03_boots,cl_leejean_d03_boots,,as_nasaru_b03_boots,,,,0|0|10001|0|0|0,
650475,深渊的神射手长弓,5,6,50,A,,weapon/wa_shukei_d03_sword_weapon,weapon/ar_shukei_c03_bigbow_weapon,weapon/so_blood_c03_steff_weapon,weapon/cl_leejean_d03_mace_weapon,,weapon/as_nasaru_b03_scimitar_weapon,,,,,
650476,深渊的神射手箭筒,6,6,50,A,equip/shenyuan/,wa_shukei_d03_gauntlet,ar_shukei_c03_quiver,so_blood_c03_book,cl_leejean_d03_shield,,as_nasaru_b03_crook,,,,,
650500,天启头盔,0,6,50,A套,equip/apocalypse/,wa_apocalypse_helmet,ar_apocalypse_helmet,so_apocalypse_helmet,cl_apocalypse_helmet,,as_apocalypse_helmet,,,,10007|0|10007|10007|0|0,
650505,天启长弓,5,6,50,A套,,weapon/wa_apocalypse_sword_weapon,weapon/ar_apocalypse_bigbow_weapon,weapon/so_apocalypse_steff_weapon,weapon/cl_apocalypse_mace_weapon,,weapon/as_apocalypse_scimitar_weapon,,,,,
650506,天启箭筒,6,6,50,A套,equip/apocalypse/,wa_apocalypse_gauntlet,Player_archer_quiver,so_apocalypse_book,cl_apocalypse_shield,,as_apocalypse_crook,,,,,
660470,深渊的神射手头盔,0,6,60,A,equip/shenyuan/,wa_shukei_d04_helmet,ar_shukei_c04_helmet,so_blood_c04_helmet,cl_leejean_d04_helmet,,as_nasaru_b04_helmet,,,,,
660471,深渊的神射手衣服,1,6,60,A,equip/shenyuan/,wa_shukei_d04_body,ar_shukei_c04_body,so_blood_c04_body,cl_leejean_d04_body,,as_nasaru_b04_body,,,,,
660472,深渊的神射手裤子,2,6,60,A,equip/shenyuan/,wa_shukei_d04_leg,ar_shukei_c04_leg,so_blood_c04_leg,cl_leejean_d04_leg,,as_nasaru_b04_leg,,,,,
660473,深渊的神射手手套,3,6,60,A,equip/shenyuan/,wa_shukei_d04_glove,ar_shukei_c04_glove,so_blood_c04_glove,cl_leejean_d04_glove,,as_nasaru_b04_glove,,,,,
660474,深渊的神射手鞋子,4,6,60,A,equip/shenyuan/,wa_shukei_d04_boots,ar_shukei_c04_boots,so_blood_c04_boots,cl_leejean_d04_boots,,as_nasaru_b04_boots,,,,0|0|10001|0|0|0,
660475,深渊的神射手长弓,5,6,60,A,,weapon/wa_shukei_d04_sword_weapon,weapon/ar_shukei_c04_bigbow_weapon,weapon/so_blood_c04_steff_weapon,weapon/cl_leejean_d04_mace_weapon,,weapon/as_nasaru_b04_scimitar_weapon,,,,,
660476,深渊的神射手箭筒,6,6,60,A,equip/shenyuan/,wa_shukei_d04_gauntlet,ar_shukei_c04_quiver,so_blood_c04_book,cl_leejean_d04_shield,,as_nasaru_b04_crook,,,,,
660500,大主教头盔,0,6,60,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,as_archbishop_helmet,,,,10007|0|0|10007|0|10007,
660505,大主教长弓,5,6,60,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,weapon/as_archbishop_scimitar_weapon,,,,,
660506,大主教箭筒,6,6,60,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,as_archbishop_crook,,,,,
660600,绿龙帽子|绿龙帽子|绿龙帽子|绿龙帽子|绿龙帽子,0,6,,,equip/greendragon/,wa_greendragon_helmet,ar_greendragon_helmet,so_greendragon_helmet,cl_greendragon_helmet,ac_greendragon_helmet,as_greendragon_helmet,,,,10007|0|0|10007|10006|0,
660601,绿龙上装|绿龙上装|绿龙上装|绿龙上装|绿龙上装,1,6,,,equip/greendragon/,wa_greendragon_body,ar_greendragon_body,so_greendragon_body,cl_greendragon_body,ac_greendragon_body,as_greendragon_body,,,,,
660602,绿龙下装|绿龙下装|绿龙下装|绿龙下装|绿龙下装,2,6,,,equip/greendragon/,wa_greendragon_leg,ar_greendragon_leg,so_greendragon_leg,cl_greendragon_leg,ac_greendragon_leg,as_greendragon_leg,,,,,
660603,绿龙手套|绿龙手套|绿龙手套|绿龙手套|绿龙手套,3,6,,,equip/greendragon/,wa_greendragon_glove,ar_greendragon_glove,so_greendragon_glove,cl_greendragon_glove,ac_greendragon_glove,as_greendragon_glove,,,,,
660604,绿龙鞋子|绿龙鞋子|绿龙鞋子|绿龙鞋子|绿龙鞋子,4,6,,,equip/greendragon/,wa_greendragon_boots,ar_greendragon_boots,so_greendragon_boots,cl_greendragon_boots,ac_greendragon_boots,as_greendragon_boots,,,,0|0|10001|0|0|0,
660605,绿龙长剑|绿龙长弓|绿龙法杖|绿龙权杖|绿龙加农炮,5,6,,,,weapon/wa_greendragon_sword_weapon,weapon/ar_greendragon_bigbow_weapon,weapon/so_greendragon_staff_weapon,weapon/cl_greendragon_mace_weapon,weapon/ac_greendragon_cannon_weapon,weapon/as_greendragon_scimitar_weapon,,,,,
660606,绿龙护手|绿龙箭袋|绿龙魔法书|绿龙盾牌|绿龙穿线环,6,6,,,equip/greendragon/,wa_greendragon_gauntlet,ar_greendragon_quiver,so_greendragon_book,cl_greendragon_shield,ac_greendragon_gauntlet,as_greendragon_crook,,,,,
670470,70A散头盔,0,6,70,A,equip/shenyuan/,wa_shukei_d03_helmet,ar_shukei_c02_helmet,so_blood_c02_helmet,cl_leejean_d02_helmet,,as_nasaru_b02_helmet,,,,,
670471,70A散衣服,1,6,70,A,equip/shenyuan/,wa_shukei_d03_body,ar_shukei_c02_body,so_blood_c02_body,cl_leejean_d02_body,,as_nasaru_b02_body,,,,,
670472,70A散裤子,2,6,70,A,equip/shenyuan/,wa_shukei_d03_leg,ar_shukei_c02_leg,so_blood_c02_leg,cl_leejean_d02_leg,,as_nasaru_b02_leg,,,,,
670473,70A散手套,3,6,70,A,equip/shenyuan/,wa_shukei_d03_glove,ar_shukei_c02_glove,so_blood_c02_glove,cl_leejean_d02_glove,,as_nasaru_b02_glove,,,,,
670474,70A散鞋子,4,6,70,A,equip/shenyuan/,wa_shukei_d03_boots,ar_shukei_c02_boots,so_blood_c02_boots,cl_leejean_d02_boots,,as_nasaru_b02_boots,,,,0|0|10001|0|0|0,
670475,70A散长剑,5,6,70,A,,weapon/wa_shukei_d03_sword_weapon,weapon/ar_shukei_c02_bigbow_weapon,weapon/so_blood_c02_steff_weapon,weapon/cl_leejean_d02_mace_weapon,,weapon/as_nasaru_b02_scimitar_weapon,,,,,
670476,70A散护手,6,6,70,A,equip/shenyuan/,wa_shukei_d03_gauntlet,ar_shukei_c02_quiver,so_blood_c02_book,cl_leejean_d02_shield,,as_nasaru_b02_crook,,,,,
670500,巨人头盔,0,6,70,A套,equip/gigantesmaha/,wa_gigantesmaha_helmet,ar_gigantesmaha_helmet,so_archbishop_helmet,cl_archbishop_helmet,,as_gigantesmaha_helmet,,,,10007|0|0|10007|0|0,
670505,巨人长剑,5,6,70,A套,,weapon/wa_gigantesmaha_sword_weapon,weapon/ar_gigantesmaha_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,weapon/as_gigantesmaha_scimitar_weapon,,,,,
670506,巨人护手,6,6,70,A套,equip/gigantesmaha/,wa_gigantesmaha_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,as_gigantesmaha_crook,,,,,
680470,80A散头盔,0,6,80,A,equip/lotus/,wa_lotus_a02_helmet,ar_lotus_a02_helmet,so_lotus_a02_helmet,cl_lotus_a02_helmet,,as_lotus_a02_helmet,,,,,
680471,80A散衣服,1,6,80,A,equip/lotus/,wa_lotus_a02_body,ar_lotus_a02_body,so_lotus_a02_body,cl_lotus_a02_body,,as_lotus_a02_body,,,,,
680472,80A散裤子,2,6,80,A,equip/lotus/,wa_lotus_a02_leg,ar_lotus_a02_leg,so_lotus_a02_leg,cl_lotus_a02_leg,,as_lotus_a02_leg,,,,,
680473,80A散手套,3,6,80,A,equip/lotus/,wa_lotus_a02_glove,ar_lotus_a02_glove,so_lotus_a02_glove,cl_lotus_a02_glove,,as_lotus_a02_glove,,,,,
680474,80A散鞋子,4,6,80,A,equip/lotus/,wa_lotus_a02_boots,ar_lotus_a02_boots,so_lotus_a02_boots,cl_lotus_a02_boots,,as_lotus_a02_boots,,,,0|0|10001|0|0|0,
680475,80A散长剑,5,6,80,A,,weapon/wa_lotus_a02_sword_weapon,weapon/ar_lotus_a02_bigbow_weapon,weapon/so_lotus_a02_staff_weapon,weapon/cl_lotus_a02_mace_weapon,,weapon/as_lotus_a02_scimitar_weapon,,,,,
680476,80A散护手,6,6,80,A,equip/lotus/,wa_lotus_a02_gauntlet,ar_lotus_a02_quiver,so_lotus_a02_book,cl_lotus_a02_shield,,as_lotus_a02_crook,,,,,
680500,80A套头盔,0,6,80,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,as_archbishop_helmet,,,,10007|0|0|10007|0|0,
680505,80A套长剑,5,6,80,A套,,weapon/wa_archbishop_sword_weapon,weapon/ar_archbishop_bigbow_weapon,weapon/so_archbishop_staff_weapon,weapon/cl_archbishop_mace_weapon,,weapon/as_archbishop_scimitar_weapon,,,,,
680506,80A套护手,6,6,80,A套,equip/archbishop/,wa_archbishop_gauntlet,Player_archer_quiver,so_archbishop_book,cl_archbishop_shield,,as_archbishop_crook,,,,,
680600,80龙帽子|80龙帽子|80龙帽子|80龙帽子|80龙帽子,0,6,80,S套,equip/desertdragon/,wa_desertdragon_helmet,ar_desertdragon_helmet,so_desertdragon_helmet,cl_desertdragon_helmet,ac_desertdragon_helmet,as_desertdragon_helmet,,,,10007|0|0|10007|10006|0,
680601,80龙上装|80龙上装|80龙上装|80龙上装|80龙上装,1,6,80,S套,equip/desertdragon/,wa_desertdragon_body,ar_desertdragon_body,so_desertdragon_body,cl_desertdragon_body,ac_desertdragon_body,as_desertdragon_body,,,,,
680602,80龙下装|80龙下装|80龙下装|80龙下装|80龙下装,2,6,80,S套,equip/desertdragon/,wa_desertdragon_leg,ar_desertdragon_leg,so_desertdragon_leg,cl_desertdragon_leg,ac_desertdragon_leg,as_desertdragon_leg,,,,,
680603,80龙手套|80龙手套|80龙手套|80龙手套|80龙手套,3,6,80,S套,equip/desertdragon/,wa_desertdragon_glove,ar_desertdragon_glove,so_desertdragon_glove,cl_desertdragon_glove,ac_desertdragon_glove,as_desertdragon_glove,,,,,
680604,80龙鞋子|80龙鞋子|80龙鞋子|80龙鞋子|80龙鞋子,4,6,80,S套,equip/desertdragon/,wa_desertdragon_boots,ar_desertdragon_boots,so_desertdragon_boots,cl_desertdragon_boots,ac_desertdragon_boots,as_desertdragon_boots,,,,0|0|10001|0|0|0,
680605,80龙长剑|80龙长弓|80龙法杖|80龙权杖|80龙加农炮,5,6,80,S套,,weapon/wa_desertdragon_sword_weapon,weapon/ar_desertdragon_bigbow_weapon,weapon/so_desertdragon_staff_weapon,weapon/cl_desertdragon_mace_weapon,weapon/ac_desertdragon_cannon_weapon,weapon/as_desertdragon_scimitar_weapon,,,,,
680606,80龙护手|80龙箭袋|80龙魔法书|80龙盾牌|80龙穿线环,6,6,80,S套,equip/desertdragon/,wa_desertdragon_gauntlet,ar_desertdragon_quiver,so_desertdragon_book,cl_desertdragon_shield,ac_desertdragon_gauntlet,as_desertdragon_crook,,,,,
690470,90A散头盔,0,6,90,A,equip/lotus/,wa_lotus_a03_helmet,ar_lotus_a03_helmet,so_lotus_a03_helmet,cl_lotus_a03_helmet,,as_lotus_a03_helmet,,,,,
690471,90A散衣服,1,6,90,A,equip/lotus/,wa_lotus_a03_body,ar_lotus_a03_body,so_lotus_a03_body,cl_lotus_a03_body,,as_lotus_a03_body,,,,,
690472,90A散裤子,2,6,90,A,equip/lotus/,wa_lotus_a03_leg,ar_lotus_a03_leg,so_lotus_a03_leg,cl_lotus_a03_leg,,as_lotus_a03_leg,,,,,
690473,90A散手套,3,6,90,A,equip/lotus/,wa_lotus_a03_glove,ar_lotus_a03_glove,so_lotus_a03_glove,cl_lotus_a03_glove,,as_lotus_a03_glove,,,,,
690474,90A散鞋子,4,6,90,A,equip/lotus/,wa_lotus_a03_boots,ar_lotus_a03_boots,so_lotus_a03_boots,cl_lotus_a03_boots,,as_lotus_a03_boots,,,,0|0|10001|0|0|0,
690475,90A散长剑,5,6,90,A,,weapon/wa_lotus_a03_sword_weapon,weapon/ar_lotus_a03_bigbow_weapon,weapon/so_lotus_a03_staff_weapon,weapon/cl_lotus_a03_mace_weapon,,weapon/as_lotus_a03_scimitar_weapon,,,,,
690476,90A散护手,6,6,90,A,equip/lotus/,wa_lotus_a03_gauntlet,ar_lotus_a03_quiver,so_lotus_a03_book,cl_lotus_a03_shield,,as_lotus_a03_crook,,,,,
690500,90A套头盔,0,6,90,A套,equip/archbishop/,wa_archbishop_helmet,ar_archbishop_helmet,so_archbishop_helmet,cl_archbishop_helmet,,as_archbishop_helmet,,,,10007|0|0|10007|0|0,
